SOURCE	STRATA	DEP10	N.BREAK	TOTN	DISTFRAC
2	482	200	2	12	.16666666666666666
2	482	210	1	12	.08333333333333333
2	482	220	1	12	.08333333333333333
2	482	230	1	12	.08333333333333333
2	482	240	3	12	.25
2	482	250	1	12	.08333333333333333
2	482	260	1	12	.08333333333333333
2	482	270	2	12	.16666666666666666
2	483	280	1	12	.08333333333333333
2	483	300	1	12	.08333333333333333
2	483	310	1	12	.08333333333333333
2	483	320	2	12	.16666666666666666
2	483	330	3	12	.25
2	483	340	1	12	.08333333333333333
2	483	360	3	12	.25
2	484	180	1	21	.047619047619047616
2	484	190	2	21	.09523809523809523
2	484	200	2	21	.09523809523809523
2	484	210	7	21	.3333333333333333
2	484	220	7	21	.3333333333333333
2	484	230	1	21	.047619047619047616
2	484	250	1	21	.047619047619047616
2	485	100	2	19	.10526315789473684
2	485	110	2	19	.10526315789473684
2	485	120	1	19	.05263157894736842
2	485	130	3	19	.15789473684210525
2	485	140	6	19	.3157894736842105
2	485	150	2	19	.10526315789473684
2	485	160	2	19	.10526315789473684
2	485	180	1	19	.05263157894736842
2	490	40	1	15	.06666666666666667
2	490	50	1	15	.06666666666666667
2	490	60	2	15	.13333333333333333
2	490	70	4	15	.26666666666666666
2	490	80	3	15	.2
2	490	90	4	15	.26666666666666666
2	491	100	3	18	.16666666666666666
2	491	110	1	18	.05555555555555555
2	491	130	3	18	.16666666666666666
2	491	160	1	18	.05555555555555555
2	491	170	4	18	.2222222222222222
2	491	180	5	18	.2777777777777778
2	491	190	1	18	.05555555555555555
2	492	90	1	18	.05555555555555555
2	492	100	4	18	.2222222222222222
2	492	110	1	18	.05555555555555555
2	492	120	2	18	.1111111111111111
2	492	130	2	18	.1111111111111111
2	492	140	3	18	.16666666666666666
2	492	170	1	18	.05555555555555555
2	492	190	1	18	.05555555555555555
2	492	200	3	18	.16666666666666666
2	493	40	1	14	.07142857142857142
2	493	50	3	14	.21428571428571427
2	493	60	1	14	.07142857142857142
2	493	70	3	14	.21428571428571427
2	493	90	5	14	.35714285714285715
2	493	100	1	14	.07142857142857142
2	494	40	1	10	.1
2	494	50	2	10	.2
2	494	60	3	10	.3
2	494	70	3	10	.3
2	494	80	1	10	.1
2	495	50	3	10	.3
2	495	70	2	10	.2
2	495	80	4	10	.4
2	495	90	1	10	.1
